original	translation	z_mean	pred_zscore
In 1848 he founded the Church Penitentiary Association for the Reclamation of Fallen Women.	1848 gründete er die Kirchliche Strafkammer zur Reklamation gefallener Frauen.	-0.2492158	-0.07335373237931855
The final three admit to their final joys and disappointments.	Die letzten drei geben ihre letzten Freuden und Enttäuschungen zu.	0.38102415	-0.13838481156248558
Farther south, Habanniya and Salamat tribes clashed.	Weiter südlich prallten Habanniya und Salamat aufeinander.	0.46336478	-0.06774350982885356
Demented by grief at Polonius's death, Ophelia wanders Elsinore.	Demütigt von Trauer über Polonius Tod wandert Ophelia durch Elsinore.	0.63203484	-0.19636280088595684
"The minor prodigies were duly expiated with ""lesser victims""."	"Die minderjährigen Wundertaten wurden mit ""kleineren Opfern"" ordnungsgemäß sühnt."	-0.28421715	-0.23034699272987597
Tianjin's northern naval academy also drained southern China of potential sailors, since they enlisted in northern China instead.	Tianjin 's nördliche Marine-Akademie entwässerte auch Südchina von potenziellen Seeleuten, da sie stattdessen in Nordchina aufgenommen wurden.	0.14096402	-0.1652160422882044
"This unprecedented feat by a Test side touring England earned the Australians the sobriquet ""The Invincibles""."	"Diese beispiellose Leistung einer Test-Tournee durch England brachte den Australiern das Sobriquet ""The Invincibles"" ein."	0.5026252	-0.17307282340270205
In 1989, Quincy Jones' album Back on the Block included Vaughan in a brief scatting duet with Ella Fitzgerald.	1989 enthielt Quincy Jones 'Album Back on the Block Vaughan in einem kurzen Scatting-Duett mit Ella Fitzgerald.	-0.33947644	-0.1686973727755657
Adoneus, a rare archaism in Roman literature, a Latinised form of Adonis, used as epithet for Bacchus.	Adoneus, ein seltener Archaismus in der römischen Literatur, eine latinisierte Form von Adonis, als Beiname für Bacchus verwendet.	0.46432486	-0.19701795634174651
On December 18, he defeated Nash at Tables, Ladders, and Chairs in sledgehammer ladder match, after attacking him with a sledgehammer.	Am 18. Dezember besiegte er Nash an Tischen, Leitern und Stühlen im Vorschlaghammer-Kampf, nachdem er ihn mit einem Vorschlaghammer angegriffen hatte.	0.36590278	-0.30771199075424527
When Darren returns Nancy slaps him and confronts him about the drugs.	Als Darren zurückkommt, schlägt Nancy ihn und konfrontiert ihn mit den Drogen.	0.7061053	-0.1553585674897016
"Hubbard promulgated a long list of punishable ""Misdemeanors"", ""Crimes"", and ""High Crimes""."	"Hubbard promulgierte eine lange Liste strafbarer ""Vergehen"", ""Verbrechen"" und ""Hoher Verbrechen""."	0.6616671	-0.13764431157670115
He disembodies himself when his Killing Curse targeting Harry rebounds on him, leaving the scar on Harry's forehead.	Er verkörpern sich selbst, als sein Killing Curse, der Harry ins Visier nimmt, sich wieder auf ihn richtet und die Narbe auf Harrys Stirn lässt.	-0.75553787	-0.4229757707876982
Zambrano came close to pitching a no hitter on June 16.	Zambrano kam am 16. Juni kurz vor dem Pitching a no hitter.	-3.7465706	-0.2997862076793263
Plautus' Casina employs these conventional tragic correlations between	Plautus 'Casina verwendet diese herkömmlichen tragischen Zusammenhänge zwischen	0.6796742	-0.119956566943231
CB Charles Woodson tied Herb Adderley for 1st place on the Packers Most Touchdowns on Interceptions, Career list with seven.	CB Charles Woodson gebunden Herb Adderley für den 1. Platz auf den Packers Most Touchdowns auf Interceptions, Karriere-Liste mit sieben.	-0.3551847	-0.8129962780134766
qPCR markers for arbuscular mycorrhizal fungi will consist of AM specific primers and fluorescently labeled hydrolysis probes.	qPCR-Marker für arbuskuläre mykorrhizale Pilze bestehen aus AM-spezifischen Primern und fluoreszent markierten Hydrolysesonden.	0.40868586	-0.14820596953971402
On November 21, NATO attacked the Udbina airfield controlled by the RSK, temporarily disabling runways.	Am 21. November griff die NATO den Udbina-Flugplatz an, der von der RSK kontrolliert wurde, und schaltete die Start- und Landebahnen vorübergehend aus.	0.5580356	-0.13443390457604665
For example, in dragonflies and damselflies, it is between the compound eyes, clypeus, and mouthparts.	Zum Beispiel, in Libellen und Damselfliegen, ist es zwischen den zusammengesetzten Augen, Clypeus, und Mundteile.	-0.41037577	-0.39296100750906793
This outrages the Kali followers, and they chase Jacky and Mairead.	Das empört die Kali-Anhänger, und sie jagen Jacky und Mairead.	0.3851283	-0.08223827953588093
The Noun then joins the Sanaga northeast of Monatélé.	Die Noun schließt sich dann der Sanaga nordöstlich von Monatélé an.	-0.5687313	-0.13244374277021106
Season 3 premiered on Netflix worldwide on April 6, 2018.	Saison 3 Premiere auf Netflix weltweit am 6. April 2018.	-1.3156126	-0.1218504891726895
Cretaceous plutons intrude metamorphic rocks in the southern part of the district.	Kreideartige Plutonen dringen in metamorphe Gesteine im südlichen Teil des Bezirks ein.	0.63963515	-0.07581419702065725
The University of Michigan Museum of Paleontology bought several slabs of Late Triassic fossil footprints collected near Mesa Redonda, New Mexico.	Das University of Michigan Museum of Paleontology kaufte mehrere Platten des späten Trias fossile Fußabdrücke in der Nähe von Mesa Redonda, New Mexico gesammelt.	-0.48868418	-0.3734919227920898
Fältskog, Andersson and Ulvaeus toured together in May, while Lyngstad toured on her own.	Fältskog, Andersson und Ulvaeus tourten zusammen im Mai, während Lyngstad alleine tourte.	0.6796742	-0.09939398273768153
Some rhizomorphs are simply parallel, linear collections of hyphae.	Einige Rhizomorphen sind einfach parallel, lineare Sammlungen von Hyphaen.	0.6506716	-0.12162024052580997
The Burmese lifted the siege and pursued the invaders into Pu'er Prefecture, and defeated them there.	Die Burmesen hoben die Belagerung auf und verfolgten die Eindringlinge in die Präfektur Pu 'er und schlugen sie dort.	0.3334749	-0.13784441726192295
He knocks her aside, declaring himself the protector of Metropolis.	Er klopft sie beiseite und erklärt sich zum Beschützer von Metropolis.	0.55937725	-0.13707086896877882
Julian Fellowes, actor, novelist, and screenwriter.	Julian Fellowes, Schauspieler, Schriftsteller und Drehbuchautor.	0.5348704	-0.02984472781976987
In April 1967, Syria shot at an Israeli tractor ploughing in the demilitarized zone, which escalated to a prewar aerial clash.	Im April 1967 schoss Syrien auf einen israelischen Traktor, der in der entmilitarisierten Zone pflügte, was zu einem Luftangriff vor dem Krieg eskalierte.	0.61074203	-0.2276817012165498
Sometimes these girdlers cut hickory seedlings near ground level.	Manchmal schneiden diese Träger hickory Sämlinge in der Nähe Boden Ebene.	-0.23820382	-0.48282298690216136
Shifting it by a vector external to it, one obtains a affine subspace.	Indem man ihn durch einen Vektor nach außen verschiebt, erhält man einen affinen Subraum.	0.5278845	-0.17191359046762408
After the brawl and suspensions that followed, the Pacers fell downward into the Central Division.	Nach der Schlägerei und Suspensionen, die folgten, fielen die Pacers nach unten in die Central Division.	0.38542593	-0.14211600178021458
First, he bombarded the Russians with his two cannons and one howitzer before abandoning the guns and setting out for the Furka.	Zunächst bombardierte er die Russen mit seinen zwei Kanonen und einem Haubitze, bevor er die Waffen verließ und nach Furka aufbrach.	0.10434195	-0.11410592703592966
The Togari group contains greywacke, conglomerate, diamictite, mafic volcanic rocks, and quartz sandstone, and mudstone.	Die Togari Gruppe enthält Grauwacke, Konglomerat, Diamictit, mafic vulkanischen Gestein und Quarz Sandstein und Schlammstein.	-0.19478409	-0.13495069294278098
On 15 June the regiment embarked for France on the USS Finland from there.	Am 15. Juni flog das Regiment von dort nach Frankreich auf die USS Finland.	0.27841103	-0.03473515097257681
As Southerners retained a lingering distrust of Webster, they threw their backing behind Fillmore.	Als Southerners behielt ein anhaltendes Misstrauen gegenüber Webster, warf sie ihre Unterstützung hinter Fillmore.	-0.29307294	-0.2832965549796977
As in most marsupials, the male koala has a bifurcated penis, and the female has two lateral vaginas and two separate uteri.	Wie bei den meisten Beuteltieren hat der männliche Koala einen verzweigten Penis, und das Weibchen hat zwei seitliche Vaginas und zwei separate uteri.	-0.42728892	-0.13593269979004
Nick and Sharon briefly separate after Matt exposes Sharon's secret about her motherhood at 16, but they reunite shortly afterwards.	Nick und Sharon trennen sich kurz, nachdem Matt Sharons Geheimnis über ihre Mutterschaft mit 16 aufdeckt, aber kurz danach kommen sie wieder zusammen.	0.53021127	-0.1652875864261149
In 15 of the extortion cases the hijackers also demanded parachutes.	In 15 der Erpressungsfälle verlangten die Entführer auch Fallschirme.	0.38565126	-0.07195844010595719
Chased and harried by the rest of their squadron, he tried to ram another before bailing out.	Vom Rest ihres Geschwaders verfolgt und belästigt, versuchte er, einen anderen Widder zu schlagen, bevor er rettete.	-0.38265902	-0.3067158203466892
She sailed to Okinawa, onloaded Marines, then landed them at Qui Nhon and Danang, Vietnam.	Sie segelte nach Okinawa, lud Marines ein und landete dann in Qui Nhon und Danang, Vietnam.	0.42403045	-0.10783800685218578
On 4 May 1957, while preparing for his wife's homecoming, Kippenberger complained of a headache and then collapsed.	Am 4. Mai 1957 klagte Kippenberger während der Vorbereitung auf die Heimkehr seiner Frau über Kopfschmerzen und brach dann zusammen.	0.5796845	-0.13542971181538993
The British approached by night with no flints in their muskets so no shot would accidentally betray their approach.	Die Briten näherten sich nachts ohne Feuersteine in ihren Musketen, so dass kein Schuss versehentlich ihre Annäherung verraten würde.	0.30034485	-0.19039122596381186
The concept of tabor, learned from the Bohemians, was an important tactic.	Das Taborkonzept, das von den Bohemianern gelernt wurde, war eine wichtige Taktik.	0.27455774	-0.06296566882199718
Lindwall later dismissed English captain Wally Hammond in the second innings.	Lindwall entlassen später englischen Kapitän Wally Hammond in der zweiten Innings.	-0.84289765	-0.37693257843962386
Strict Jewish monotheism proved more resistant to Imperial cajoling, and then to Imperial demands.	Strenger jüdischer Monotheismus erwies sich als widerstandsfähiger gegen kaiserliche Schmeichelei und dann gegen kaiserliche Forderungen.	0.17475767	-0.10232293437345964
After this, the caretaker of the dargah and the Karaga carrier exchange lemons.	Danach tauschen der Verwalter der Dargah und der Karaga Carrier Zitronen aus.	-1.220371	-0.15398579164553033
Iran sued for reparations at the International Court of Justice, stating that the United States breached the 1955 Treaty of Amity.	Iran verklagte Reparationen vor dem Internationalen Gerichtshof und erklärte, die Vereinigten Staaten hätten gegen den Vertrag von 1955 verstoßen.	0.3065584	-0.10123161389416477
The Oaks clinched the pennant on September 26, and defeated Los Angeles and the Seattle Rainiers to win the Governors' Cup.	Die Eichen holten den Wimpel am 26. September und besiegten Los Angeles und die Seattle Rainiers, um den Governors 'Cup zu gewinnen.	0.043414183	-0.14101414942275012
Gasquet currently endorses the Head Graphene Extreme Pro.	Gasquet unterstützt derzeit die Head Graphene Extreme Pro.	0.41548374	-0.11931666455237655
Brigadier Hogan served as brigadier general until he resigned in a letter dated October 14, 1823.	Brigadier Hogan diente als Brigadegeneral, bis er in einem Brief vom 14. Oktober 1823 zurücktrat.	0.49778658	-0.07222282656483461
The Gauls went to Praeneste and encamped near Pedum.	Die Gallier gingen nach Praeneste und lagerten in der Nähe von Pedum.	0.52893895	-0.0564061245634201
In the 1850 census there were about 8,000 mostly Mormons tabulated in the large Pottawattamie County, Iowa District 21.	In der Volkszählung 1850 gab es etwa 8.000 meist Mormonen tabellarisch in der großen Pottawattamie County, Iowa District 21.	0.09613243	-0.33981969244291754
Wilson vetoed the Immigration Act of 1917, but Congress overrode the veto.	Wilson legte ein Veto gegen den Immigration Act von 1917 ein, aber der Kongress hob das Veto auf.	-0.52993757	-0.058696989649407484
Most compact fluorescents above 13 watts with integral electronic ballasts achieve about 60 lm/W.	Die kompaktesten Fluoreszenzmittel über 13 Watt mit integrierten elektronischen Vorschaltgeräten erreichen etwa 60 lm / W.	-0.5354047	-0.07563769726926381
"He reappears in a flashback during the episode ""Rage of the Hulk"" when Bruce Banner describes Hulk's origins."	"Er taucht in einer Rückblende während der Episode ""Rage of the Hulk"" auf, als Bruce Banner Hulks Ursprünge beschreibt."	0.0121131325	-0.1421868195816996
Meanwhile, Pinafore continued to garner praise outside Britain.	Unterdessen sammelte Pinaween auch weiterhin Lob außerhalb Großbritanniens.	0.24756074	-0.10529837154046895
In June 1884, Tesla emigrated to the United States.	Im Juni 1884 emigrierte Tesla in die Vereinigten Staaten.	0.6865442	-0.05340635512615696
